year,month,day,경락일,도매시장,품목,세부품목,거래단량,거래량,규격,등급,가격
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,25,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,13,20160613,진주도매시장,복분자,복분자(일반),1.0,4,kg,특,6300
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),1.0,11,kg,특,4000
2016,6,13,20160613,대전오정도매,복분자,복분자(일반),2.0,20,kg,특,16500
2016,6,13,20160613,청주도매시장,복분자,복분자(일반),1.0,10,kg,특,10000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),2.0,35,kg,특,10000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),2.0,35,kg,특,10000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),7.5,1,kg,특,7000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,40,kg,특,6500
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,40,kg,특,6500
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,30,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),4.0,8,kg,특,25000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),4.0,9,kg,특,25000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),4.0,9,kg,특,25000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,67,kg,없음,5000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,70,kg,없음,5000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,65,kg,없음,5000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,70,kg,없음,5000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,50,kg,없음,5000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,50,kg,없음,5000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,50,kg,없음,5000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,50,kg,없음,5000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),0.5,15,kg,특,4500
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),0.5,53,kg,특,4000
2016,6,13,20160613,구리도매시장,복분자,복분자(일반),1.0,40,kg,특,5500
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),0.5,60,kg,특,4000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),2.0,34,kg,특,13000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),1.0,80,kg,특,5000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),1.0,55,kg,특,5500
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),1.0,85,kg,특,5000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),2.0,60,kg,특,8000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),1.0,50,kg,특,5500
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),2.0,70,kg,특,7000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),1.0,60,kg,특,5000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),1.0,50,kg,특,5500
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),4.0,9,kg,특,25000
2016,6,13,20160613,서울가락도매,복분자,복분자(일반),0.5,60,kg,특,4000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,7500
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,7500
2016,6,13,20160613,부산엄궁도매,복분자,복분자(일반),0.5,120,kg,특,3800
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,6,kg,특,4000
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,12,kg,특,4300
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,12,kg,특,4800
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,16,kg,특,6100
2016,6,13,20160613,창원팔용도매시장,복분자,복분자(일반),2.0,7,kg,특,9800
2016,6,13,20160613,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,8900
2016,6,13,20160613,창원팔용도매시장,복분자,복분자(일반),1.0,15,kg,특,9000
2016,6,13,20160613,창원팔용도매시장,복분자,복분자(일반),1.0,25,kg,특,8900
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,8,kg,특,5500
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,10,kg,특,5100
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,11,kg,특,4000
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,5,kg,특,3000
2016,6,13,20160613,구미도매시장,복분자,복분자(일반),1.0,6,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,7500
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),1.0,60,kg,특,7500
2016,6,13,20160613,인천구월도매,복분자,복분자(일반),2.0,6,kg,특,10000
2016,6,13,20160613,대전노은도매,복분자,복분자(일반),2.0,25,kg,특,17000
2016,6,13,20160613,부산엄궁도매,복분자,복분자(일반),1.0,30,kg,보통,6700
2016,6,13,20160613,대전노은도매,복분자,복분자(일반),1.0,5,kg,특,9000
2016,6,13,20160613,대전노은도매,복분자,복분자(일반),2.0,32,kg,특,18000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),1.0,10,kg,특,3000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,1,kg,특,10000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,37000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,37000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,37000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,37000
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,37000
2016,6,13,20160613,대구북부도매,복분자,복분자(일반),0.5,20,kg,특,3500
2016,6,13,20160613,대구북부도매,복분자,복분자(일반),0.5,15,kg,특,3500
2016,6,13,20160613,부산엄궁도매,복분자,복분자(일반),1.0,35,kg,보통,6700
2016,6,13,20160613,부산엄궁도매,복분자,복분자(일반),1.0,47,kg,보통,7100
2016,6,13,20160613,부산엄궁도매,복분자,복분자(일반),0.5,45,kg,보통,2600
2016,6,13,20160613,안양도매시장,복분자,복분자(일반),2.0,1,kg,특,6000
2016,6,13,20160613,부산엄궁도매,복분자,복분자(일반),0.5,45,kg,보통,2600
2016,6,13,20160613,창원팔용도매시장,복분자,복분자(일반),0.5,23,kg,특,4500
2016,6,13,20160613,창원팔용도매시장,복분자,복분자(일반),0.5,23,kg,특,4300
2016,6,13,20160613,창원팔용도매시장,복분자,복분자(일반),1.0,20,kg,특,8000
2016,6,13,20160613,창원팔용도매시장,복분자,복분자(일반),1.0,20,kg,특,8000
2016,6,13,20160613,대구북부도매,복분자,복분자(일반),0.5,27,kg,특,4500
2016,6,13,20160613,대구북부도매,복분자,복분자(일반),0.5,10,kg,특,4500
2016,6,13,20160613,부산엄궁도매,복분자,복분자(일반),1.0,21,kg,보통,6100
2016,6,13,20160613,목포농산시장,복분자,복분자(일반),1.0,30,kg,없음,8000
2016,6,13,20160613,목포농산시장,복분자,복분자(일반),1.0,20,kg,없음,8000
2016,6,13,20160613,목포농산시장,복분자,복분자(일반),1.0,10,kg,없음,8000
2016,6,13,20160613,목포농산시장,복분자,복분자(일반),1.0,20,kg,없음,8000
2016,6,13,20160613,광주각화도매,복분자,복분자(일반),5.0,1,kg,특,25000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,24,kg,특,5000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,44,kg,특,7000
2016,6,13,20160613,광주각화도매,복분자,복분자(일반),5.0,1,kg,특,25000
2016,6,13,20160613,광주각화도매,복분자,복분자(일반),5.0,1,kg,특,25000
2016,6,13,20160613,인천삼산도매,복분자,복분자(일반),1.0,40,kg,특,7000
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,5,kg,없음,10000
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,5,kg,없음,10000
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,5,kg,없음,10000
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,10,kg,없음,10000
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,5,kg,없음,10000
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,5,kg,없음,10000
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,10,kg,없음,10000
2016,6,13,20160613,울산도매시장,복분자,복분자(일반),1.0,30,kg,없음,6000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),0.5,40,kg,특,3000
2016,6,13,20160613,수원도매시장,복분자,복분자(일반),1.0,150,kg,없음,4000
2016,6,13,20160613,천안도매시장,복분자,복분자(일반),1.0,5,kg,상,5600
2016,6,13,20160613,천안도매시장,복분자,복분자(일반),2.0,5,kg,상,11200
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),0.5,50,kg,특,2800
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),0.5,4,kg,특,5500
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),1.0,18,kg,특,5300
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),0.5,40,kg,특,3000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),0.5,26,kg,특,3000
2016,6,13,20160613,창원내서도매시장,복분자,복분자(일반),1.0,3,kg,상,3000
2016,6,13,20160613,진주도매시장,복분자,복분자(일반),1.0,59,kg,특,8000
2016,6,13,20160613,진주도매시장,복분자,복분자(일반),1.0,7,kg,특,9300
2016,6,13,20160613,진주도매시장,복분자,복분자(일반),1.0,57,kg,특,8300
2016,6,13,20160613,전주도매시장,복분자,복분자(일반),5.0,1,kg,특,15000
2016,6,13,20160613,전주도매시장,복분자,복분자(일반),4.0,2,kg,특,10000
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,40,kg,특,6800
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,40,kg,특,6700
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,40,kg,특,6600
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,40,kg,특,6500
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,40,kg,특,6500
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4000
2016,6,14,20160614,광주각화도매,복분자,복분자(일반),1.0,5,kg,특,4000
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4000
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,3500
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4000
2016,6,14,20160614,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4000
2016,6,14,20160614,광주서부도매,복분자,복분자(일반),1.0,35,kg,특,4600
2016,6,14,20160614,광주서부도매,복분자,복분자(일반),1.0,65,kg,특,5700
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),4.0,6,kg,없음,30000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),4.0,7,kg,없음,30000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),4.0,7,kg,없음,30000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),4.0,6,kg,없음,30000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),4.0,6,kg,없음,30000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),4.0,6,kg,없음,30000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),4.0,2,kg,없음,30000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),2.5,1,kg,없음,10000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,35,kg,없음,5000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,13,kg,없음,3000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,18,kg,없음,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,20,kg,4등,25000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,30,kg,4등,25000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,30,kg,4등,25000
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),2.0,7,kg,특,8300
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),1.0,25,kg,특,6900
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),0.5,9,kg,특,3600
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),0.5,12,kg,특,3500
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),0.5,12,kg,특,3500
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),0.5,15,kg,특,3300
2016,6,14,20160614,대구북부도매,복분자,복분자(일반),1.0,25,kg,특,500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,25,kg,4등,26000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,5000
2016,6,14,20160614,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,31000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,25,kg,4등,26000
2016,6,14,20160614,대구북부도매,복분자,복분자(일반),0.5,4,kg,특,500
2016,6,14,20160614,부산엄궁도매,복분자,복분자(일반),0.5,120,kg,특,4000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,57,kg,4등,6500
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),1.0,20,kg,특,8600
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,4600
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,10,kg,특,23000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,25,kg,특,23000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,25,kg,특,23000
2016,6,14,20160614,구미도매시장,복분자,복분자(일반),1.0,21,kg,특,5000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,35,kg,특,6000
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,3,kg,특,8800
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,110,kg,특,5600
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,22,kg,특,10500
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,33,kg,특,6500
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,22,kg,특,6600
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,11,kg,특,7800
2016,6,14,20160614,구미도매시장,복분자,복분자(일반),1.0,22,kg,특,4700
2016,6,14,20160614,구미도매시장,복분자,복분자(일반),1.0,12,kg,특,4700
2016,6,14,20160614,부산엄궁도매,복분자,복분자(일반),1.0,35,kg,보통,6600
2016,6,14,20160614,부산엄궁도매,복분자,복분자(일반),1.0,35,kg,보통,6600
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,5000
2016,6,14,20160614,창원내서도매시장,복분자,복분자(일반),0.5,40,kg,특,3100
2016,6,14,20160614,창원내서도매시장,복분자,복분자(일반),0.5,40,kg,특,3000
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),0.5,14,kg,특,3200
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),1.0,20,kg,특,8500
2016,6,14,20160614,창원팔용도매시장,복분자,복분자(일반),1.0,25,kg,특,7800
2016,6,14,20160614,부산엄궁도매,복분자,복분자(일반),0.5,9,kg,보통,3000
2016,6,14,20160614,부산엄궁도매,복분자,복분자(일반),0.5,30,kg,보통,3000
2016,6,14,20160614,부산엄궁도매,복분자,복분자(일반),0.8,11,kg,보통,2000
2016,6,14,20160614,부산엄궁도매,복분자,복분자(일반),1.0,5,kg,보통,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),2.0,20,kg,특,12000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),2.0,20,kg,특,12000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),2.0,25,kg,특,12000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),2.0,23,kg,특,12000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),2.0,20,kg,특,12000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,14,20160614,대구북부도매,복분자,복분자(일반),0.5,190,kg,특,5500
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,14,kg,특,7200
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,66,kg,특,9400
2016,6,14,20160614,울산도매시장,복분자,복분자(일반),1.0,30,kg,특,6700
2016,6,14,20160614,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,31000
2016,6,14,20160614,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,31000
2016,6,14,20160614,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,32000
2016,6,14,20160614,안양도매시장,복분자,복분자(일반),1.0,20,kg,특,5500
2016,6,14,20160614,안양도매시장,복분자,복분자(일반),1.0,20,kg,특,5500
2016,6,14,20160614,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,31000
2016,6,14,20160614,대구북부도매,복분자,복분자(일반),1.0,5,kg,특,5000
2016,6,14,20160614,진주도매시장,복분자,복분자(일반),3.0,1,kg,특,24000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,4000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,5000
2016,6,14,20160614,순천도매시장,복분자,복분자(일반),1.0,13,kg,특,6000
2016,6,14,20160614,순천도매시장,복분자,복분자(일반),1.0,45,kg,특,6000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,6000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,6000
2016,6,14,20160614,광주각화도매,복분자,복분자(일반),1.0,60,kg,특,4000
2016,6,14,20160614,광주각화도매,복분자,복분자(일반),1.0,32,kg,특,4000
2016,6,14,20160614,광주각화도매,복분자,복분자(일반),1.0,72,kg,특,7000
2016,6,14,20160614,대구북부도매,복분자,복분자(일반),1.0,22,kg,특,6500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,6000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),4.0,3,kg,특,23000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,4500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,4500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4500
2016,6,14,20160614,진주도매시장,복분자,복분자(일반),1.0,49,kg,특,5800
2016,6,14,20160614,진주도매시장,복분자,복분자(일반),1.0,54,kg,특,5000
2016,6,14,20160614,진주도매시장,복분자,복분자(일반),1.0,7,kg,특,7300
2016,6,14,20160614,진주도매시장,복분자,복분자(일반),1.0,2,kg,특,8000
2016,6,14,20160614,대전오정도매,복분자,복분자(일반),2.0,7,kg,특,7000
2016,6,14,20160614,대전오정도매,복분자,복분자(일반),2.0,45,kg,특,16000
2016,6,14,20160614,대전오정도매,복분자,복분자(일반),2.0,9,kg,특,18000
2016,6,14,20160614,대전오정도매,복분자,복분자(일반),2.0,16,kg,특,12000
2016,6,14,20160614,대전노은도매,복분자,복분자(일반),2.0,17,kg,특,18000
2016,6,14,20160614,대전노은도매,복분자,복분자(일반),2.0,6,kg,특,12200
2016,6,14,20160614,안동도매시장,복분자,복분자(일반),1.0,3,kg,없음,6000
2016,6,14,20160614,안동도매시장,복분자,복분자(일반),1.0,15,kg,없음,4600
2016,6,14,20160614,부산반여도매,복분자,복분자(일반),1.0,3,kg,특,9600
2016,6,14,20160614,진주도매시장,복분자,복분자(일반),4.0,8,kg,특,32000
2016,6,14,20160614,대전오정도매,복분자,복분자(일반),2.0,27,kg,특,15000
2016,6,14,20160614,광주각화도매,복분자,복분자(일반),2.0,10,kg,특,13000
2016,6,14,20160614,서울강서도매,복분자,복분자(일반),0.5,20,kg,없음,3500
2016,6,14,20160614,서울강서도매,복분자,복분자(일반),0.5,20,kg,없음,3500
2016,6,14,20160614,구리도매시장,복분자,복분자(일반),0.5,4,kg,특,6000
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,5,kg,없음,8000
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,5,kg,없음,8000
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,5,kg,없음,8000
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,3,kg,없음,8000
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,5,kg,없음,8000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,50,kg,특,5000
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,5,kg,없음,8000
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,10,kg,없음,8000
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,10,kg,없음,8000
2016,6,14,20160614,구리도매시장,복분자,복분자(일반),1.0,35,kg,특,8000
2016,6,14,20160614,구리도매시장,복분자,복분자(일반),1.0,35,kg,특,8000
2016,6,14,20160614,구리도매시장,복분자,복분자(일반),1.0,75,kg,특,5500
2016,6,14,20160614,구리도매시장,복분자,복분자(일반),1.0,75,kg,특,4000
2016,6,14,20160614,구리도매시장,복분자,복분자(일반),1.0,60,kg,특,4000
2016,6,14,20160614,구리도매시장,복분자,복분자(일반),1.0,60,kg,특,4000
2016,6,14,20160614,구리도매시장,복분자,복분자(일반),1.0,70,kg,특,3500
2016,6,14,20160614,목포농산시장,복분자,복분자(일반),1.0,10,kg,없음,8000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),5.0,3,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,20,kg,특,4500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,4500
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,20,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,14,20160614,인천구월도매,복분자,복분자(일반),1.0,10,kg,특,4500
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,70,kg,특,5000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),2.0,60,kg,특,6000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),2.0,26,kg,특,7000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),0.5,50,kg,특,3500
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),0.5,50,kg,특,3500
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),0.5,60,kg,특,3500
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),0.5,65,kg,특,3500
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),0.5,45,kg,특,3500
2016,6,14,20160614,대전오정도매,복분자,복분자(일반),2.0,13,kg,특,11300
2016,6,14,20160614,대전오정도매,복분자,복분자(일반),2.0,38,kg,특,11300
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,50,kg,특,5000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),5.0,7,kg,특,9000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,55,kg,특,5000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,30,kg,특,5000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),2.0,60,kg,특,7500
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,50,kg,특,5500
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,55,kg,특,5000
2016,6,14,20160614,서울가락도매,복분자,복분자(일반),1.0,55,kg,특,5000
2016,6,15,20160615,부산반여도매,복분자,복분자(일반),1.0,42,kg,특,9600
2016,6,15,20160615,부산반여도매,복분자,복분자(일반),1.0,7,kg,특,8200
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,20,kg,특,5600
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,15,kg,특,8000
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),0.5,12,kg,특,3000
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),0.5,12,kg,특,3000
